zip,count
72601,58
60619,149
60618,238
60617,187
60616,118
60615,109
60625,139
59635,22
60624,56
60623,99
60622,180
59632,10
60621,60
60620,188
59634,7
59633,1
59639,8
21028,11
35672,11
33010,81
35671,4
35670,20
21029,32
33018,166
08048,69
33015,190
08049,22
33016,98
35677,4
08046,151
33013,91
33014,103
35674,50
08045,5
33012,130
35673,18
08043,117
08041,4
33019,173
47648,9
21037,80
21036,8
21035,23
21034,7
21032,31
35661,39
35660,27
23696,16
47649,4
08037,61
33004,109
08038,1
08035,26
23690,12
08036,19
23691,1
08033,51
23692,61
08034,69
23693,84
33001,4
08031,44
08032,1
21030,42
47640,3
08030,60
33009,246
23669,112
47637,1
47634,3
47635,12
21001,84
47633,9
47630,106
47631,5
23661,68
35650,33
23662,40
23663,60
23664,43
21009,135
23666,138
47638,10
47639,12
08068,20
35654,8
08069,39
35653,13
08066,21
35652,18
08067,2
35651,1
08065,31
08062,46
08063,15
08060,145
08061,16
21017,14
21015,95
21014,103
21013,25
21012,60
11692,24
11691,35
47620,105
35647,5
35646,6
08059,21
35645,40
08057,75
35643,5
08055,141
08056,10
35640,61
08053,181
11694,20
08054,164
11693,9
08051,45
08052,59
08050,101
11697,7
35648,7
47615,4
47612,2
47613,7
47610,30
47611,1
47619,4
08008,111
47616,1
08009,62
08006,10
08007,28
08004,53
35634,17
08005,119
35633,59
08002,72
08003,121
35630,54
08001,6
47601,60
35622,11
35621,6
35620,14
08028,86
35614,11
08029,20
35613,86
08026,10
08027,23
35611,40
35610,6
08022,43
08023,2
08020,10
08021,147
35619,10
35618,4
35616,16
08019,2
35603,84
08015,99
35601,76
08016,132
08014,5
08012,122
08010,42
72579,5
72577,1
72576,6
72571,4
72572,3
72584,2
72583,2
72581,2
47597,2
47598,3
47591,58
47590,2
47588,1
47586,38
47584,1
47581,3
47579,9
47578,1
47575,3
35594,20
35593,2
35592,6
47574,1
47567,7
47564,4
35582,4
35581,10
35580,10
35587,2
35586,5
35585,5
47562,9
47561,1
47557,8
47558,3
47553,9
35572,5
35570,28
35579,3
35578,9
35576,7
35575,1
35574,2
47551,2
47550,1
47546,49
47542,18
35560,1
35565,26
35564,5
35563,11
47541,2
59520,2
60506,147
60505,107
59526,2
60515,102
60514,24
60513,92
60512,4
59522,1
60511,3
59521,2
60510,93
59523,5
72501,83
60518,7
60517,101
60516,96
60526,42
60525,98
59538,3
60523,28
60521,51
60520,4
72513,3
72512,13
59542,2
60527,80
60537,3
60534,25
60532,93
60531,6
60530,2
84501,41
72527,3
72522,2
72520,1
72521,11
60538,117
60548,39
60546,63
60545,55
60544,123
60543,158
60542,57
60541,5
60540,129
72519,4
72537,2
72538,1
72536,1
72533,3
72534,2
72531,3
72532,5
72530,6
84518,1
60549,3
60559,62
84526,14
60558,55
84525,1
84528,4
60556,2
60555,46
60554,33
84521,1
60553,2
60552,10
84523,9
60551,9
60550,2
84520,5
72529,32
72544,4
72542,6
72543,34
72540,1
84515,1
84511,7
60565,128
60564,179
84513,2
60563,117
60561,100
60560,121
72539,1
72556,15
72554,3
84542,3
72568,3
72567,1
72565,4
72562,2
72560,24
72561,3
84537,6
84539,1
84532,23
60586,200
84535,6
60585,112
84531,1
84530,1
11746,179
11747,54
11749,2
11740,13
11742,26
11741,46
11743,101
11757,72
11756,82
11758,120
11751,32
11753,38
11752,20
11755,23
11754,41
23702,29
23703,78
23704,63
23707,50
08109,94
08107,53
08108,72
23701,75
08105,80
11724,7
08106,43
59701,105
08103,42
11726,27
08104,59
11725,65
08102,11
11727,56
11729,69
11720,56
11722,47
11721,11
11735,63
59715,51
59714,348
11739,1
11738,46
59711,26
59710,1
11731,58
11730,36
59716,7
11733,34
11732,3
59718,68
60707,137
60706,85
11702,28
11701,52
60712,46
11704,83
11703,39
59725,13
11706,103
59720,1
11705,15
59722,5
59728,1
59727,2
59729,14
72703,54
72701,90
11709,13
60714,99
11713,18
11715,16
11714,40
11717,66
59731,1
11716,10
59730,8
11719,8
11718,9
59739,2
11710,78
72713,63
72714,58
72712,104
59740,1
59746,1
84701,21
59748,2
59741,16
59743,1
59749,4
72704,81
72722,4
59759,10
59758,9
59752,17
59755,2
59754,2
72719,65
72717,1
72718,16
72715,74
45118,8
21146,79
45112,1
21144,155
45113,12
33130,103
94086,162
33131,187
94085,101
94089,61
94087,204
33138,144
33139,231
33136,19
33137,143
33134,180
33135,43
33132,114
94080,252
33133,223
21140,8
45105,1
21158,55
45107,23
21157,91
45106,32
21156,1
45101,4
21155,5
21154,10
45103,112
21153,3
45102,82
94074,2
33127,76
33128,4
33125,89
33126,98
94070,117
33122,3
21152,15
33129,104
21122,220
21120,15
35771,7
21128,43
35776,6
35775,2
35773,51
35772,10
21136,88
21133,93
21132,7
21131,32
35760,15
35768,26
35765,4
33101,2
35764,1
33102,1
35763,69
35761,38
33109,5
35769,18
21104,19
21102,29
11780,25
21108,61
35757,72
11789,19
35756,95
35755,3
35754,10
35752,4
35750,50
11782,26
11784,48
11783,40
11786,13
11788,36
35759,48
11787,61
35758,134
47725,68
21114,75
21113,116
47720,73
21111,15
11791,72
11790,35
21117,132
35746,1
35745,1
35744,3
35741,8
08110,76
35740,10
11793,58
11792,25
11795,61
11797,15
11796,8
35749,115
35748,26
11798,24
35747,19
47713,23
47714,101
47711,208
47712,60
47710,168
47715,81
11768,52
11767,28
11769,27
11762,43
11764,30
35739,24
11763,57
11766,22
11765,1
47708,3
11779,81
11778,27
11771,15
11770,6
11772,79
11777,23
11776,54
70039,6
94005,26
70037,50
70036,5
57064,20
70031,6
57065,1
70030,11
57066,2
70032,14
94002,107
57062,3
57063,1
57068,4
57069,21
69041,1
69040,3
45070,1
69045,7
69044,2
69043,1
70049,4
57070,1
45068,43
45067,57
45069,143
70047,38
57075,1
70041,16
57077,7
57078,44
70043,64
57071,5
57072,1
57073,2
70040,2
45064,9
45066,95
45065,17
45062,4
94028,81
94027,23
94025,132
70057,6
45056,48
70056,105
21087,11
70058,117
70053,40
94020,13
33076,257
70052,14
33073,194
33071,250
94024,78
70051,5
94022,87
33070,55
94021,1
45053,6
21085,50
45052,9
21084,23
45054,6
45050,47
94016,1
94015,199
94014,134
70068,87
70067,14
94019,66
94018,28
33064,310
33065,224
33062,348
33063,318
70065,117
33060,184
70062,30
94010,124
33068,205
33069,140
33066,126
33067,170
45042,88
45044,169
21093,87
45040,159
21090,28
45039,84
08090,27
70079,10
45034,2
45036,116
70075,22
33054,105
94041,48
33051,14
94040,94
70071,8
33050,91
70070,38
94044,167
70072,144
94043,122
08088,131
33055,147
08089,26
33056,160
08086,32
08087,95
45030,47
08084,26
45033,2
08085,96
21061,138
45032,1
21060,166
08083,36
08080,174
08081,270
82063,1
94038,11
94037,16
21078,53
21076,134
33042,91
70086,2
33043,44
70085,24
94030,85
33040,165
70087,15
70084,13
70083,13
70080,4
08079,27
08077,84
82059,1
08078,26
33045,1
08075,102
21075,108
82053,5
08076,1
21074,38
82055,3
08071,36
21071,2
08072,1
82050,2
08070,49
21048,29
21047,41
21046,45
45013,168
21045,111
21044,116
45015,42
21043,118
45014,126
33031,30
33032,293
94063,87
94062,106
33030,90
94061,114
70092,38
94066,170
70094,80
94065,49
33037,124
70091,1
70090,19
33035,85
94060,2
33036,29
33033,279
33034,72
21042,129
21040,76
45011,196
47670,40
82082,2
82083,2
82084,2
45005,104
82070,38
21057,12
45002,43
47665,6
21056,1
45001,3
47666,2
21054,50
45003,1
33020,171
33021,264
33028,211
33029,321
33026,209
33027,345
33024,349
33025,262
33023,304
08097,15
21053,6
08098,30
21052,3
08096,150
21050,61
47660,13
08093,35
08094,166
82072,24
08091,26
08092,6
72611,2
59640,1
60629,211
60628,203
60626,93
60636,86
60634,232
59648,1
60633,40
84604,70
60632,123
60631,153
59645,4
60630,136
84601,75
59644,10
72626,2
72623,3
72624,1
60639,130
60638,177
60637,77
60647,232
60646,92
60645,80
60644,69
60643,159
60642,89
60641,127
60640,159
72619,5
72616,15
72636,1
72634,17
72635,12
72632,21
72633,3
72631,18
57001,1
60649,63
57006,34
60657,277
84624,9
60656,91
84627,14
60655,79
84626,1
57002,4
60654,99
57003,3
60653,48
84620,1
57004,4
60652,130
57005,18
60651,119
84622,1
72629,1
72648,1
72645,6
72644,4
72641,1
72642,6
57010,1
57012,2
84606,38
60659,58
57017,4
57018,1
57013,6
57014,2
57015,2
57016,1
60661,68
60660,88
72638,15
72658,5
72659,1
72655,1
72653,74
57020,6
72650,11
72651,6
57022,13
84639,4
57028,7
84647,11
57029,4
84646,2
60678,2
84649,1
84648,12
57025,3
84642,5
57026,2
84645,8
60673,1
84644,3
69001,29
70006,55
70005,65
70002,48
70001,88
72666,2
72663,1
70003,123
72661,3
57032,21
72662,9
57033,10
57034,2
84629,8
84628,3
57030,5
57039,6
84636,4
84635,3
84637,2
57035,2
84632,2
57036,1
84631,12
57037,1
84634,8
57038,4
84630,1
69027,1
69025,2
69029,1
72675,3
57042,20
57043,1
57045,1
82007,53
82009,185
57046,1
84665,3
84664,33
57048,1
57049,11
69020,1
84660,123
84663,94
82001,107
84662,5
69023,2
69022,2
69021,4
69037,1
72687,18
72685,1
72686,3
57053,3
72683,1
57055,2
72682,1
72680,1
84657,3
84654,8
57058,4
84653,38
57059,2
84656,1
84655,49
69030,2
84651,94
69034,4
69033,8
23846,1
23847,24
23840,1
23841,11
23842,13
23843,1
23844,2
08204,85
59801,52
08205,88
08202,28
59803,25
08203,73
59802,38
08201,41
59808,31
59804,20
23856,1
23857,2
47802,85
23850,1
47807,19
23851,32
47805,42
47803,60
47804,26
35824,26
23824,12
23827,2
23828,1
23829,4
60805,71
60804,131
23821,1
60803,65
08226,90
59823,4
35811,104
08224,3
35810,103
08225,32
59824,2
08223,17
59821,1
08221,25
59820,3
35816,19
59827,2
59826,2
59829,4
59828,9
23834,91
72801,36
72802,50
23836,46
23837,6
23838,34
23839,1
08219,2
23830,3
23831,103
23832,131
08218,1
23833,4
08215,47
35801,64
59834,6
59833,14
08212,4
08210,95
35808,1
35806,65
35805,31
59837,1
35803,90
35802,44
23801,1
23803,95
23805,59
60827,56
59845,1
59847,10
59846,5
59840,43
72823,7
72824,3
72821,6
59858,7
59851,1
59853,2
59859,10
72834,19
72835,1
72832,2
72833,3
72830,31
59860,31
11801,107
59866,3
11803,67
59868,6
11804,8
57201,62
59865,1
59864,6
72845,1
72846,7
72843,2
72841,1
72842,3
72840,3
59870,32
59872,6
59871,5
57216,5
57217,2
59874,3
57212,2
59873,8
59875,6
72837,13
45237,68
45236,85
45239,79
45238,153
45233,40
45232,6
45231,130
45230,81
45226,18
45225,6
45227,52
45222,1
47885,25
45224,57
45223,45
47884,1
45229,20
47882,22
45220,21
47880,1
08270,23
45215,71
45214,18
47879,8
45217,19
45216,28
21244,87
45211,118
47874,10
45213,39
47872,16
45212,82
45219,41
45218,15
35894,1
47871,1
45204,15
45203,3
47868,9
45206,35
45205,57
47866,2
45202,55
47861,1
47862,7
45208,51
45207,18
47869,1
45209,29
47860,1
21226,25
23889,3
21225,83
47857,1
21224,196
47854,4
21223,63
47855,2
21222,166
21221,130
21220,140
47850,11
23881,5
23882,3
23883,7
23885,7
21229,143
21228,138
23887,2
21227,99
23888,6
47859,2
08248,2
08246,1
08247,14
08244,32
08242,17
08243,18
08241,4
21237,104
21236,116
21234,219
47841,2
47842,25
21231,66
21230,140
47840,3
23893,1
23894,1
47849,3
23897,1
21239,77
23898,4
47847,2
23899,3
47848,5
08234,134
23890,10
08232,51
08230,27
21204,38
23867,5
47834,40
23868,9
21202,45
47832,5
21201,39
47833,1
23860,74
21209,63
21208,94
47838,5
21207,153
21206,125
21205,34
23866,3
47837,10
08260,121
21215,153
23878,3
21214,64
23879,1
21213,112
21212,78
21211,60
21210,26
23872,12
21219,42
23874,3
21218,104
23875,27
21217,72
21216,74
08251,61
08250,1
94127,86
69169,1
69168,1
94124,113
96786,14
94129,3
94128,1
96789,39
96782,16
57186,1
96783,1
96785,10
94123,83
94122,179
94121,127
96781,2
69163,1
69162,27
69166,4
69165,5
94116,166
96779,2
94115,115
94114,118
94118,125
94117,122
96778,36
96771,2
96772,7
94112,296
94111,20
94110,193
96770,1
84790,205
45177,71
33196,255
33194,29
33193,171
33190,71
94143,1
33198,1
45174,7
45176,29
45171,20
45167,11
96797,34
45169,16
45168,1
33185,175
94130,1
96793,29
33186,364
33183,120
96795,4
33184,76
33181,96
94134,128
33182,68
94133,40
96790,13
94132,66
96791,4
33180,243
94131,99
96792,31
33189,135
33187,99
45162,7
45164,1
45160,1
45159,6
45158,2
45157,21
33174,79
33175,241
33172,46
33173,155
33170,80
33178,251
33179,166
33176,242
33177,269
45152,45
45154,27
45153,1
45150,120
45148,5
94158,42
45144,10
45146,8
33161,180
33162,186
33160,339
33169,171
33167,70
33168,104
33165,219
33166,96
45140,127
45142,11
45133,52
45135,10
33150,81
33158,53
33156,177
33157,323
33154,97
33155,224
21163,20
45130,14
21162,12
21161,15
21160,5
45123,24
45122,29
33141,169
33142,115
33140,171
33149,99
33147,119
33145,114
33146,89
33143,163
33144,95
45121,18
45120,7
72735,1
72736,26
96704,13
72734,18
96705,4
72732,14
72730,38
59760,1
84716,1
84719,4
57105,47
84724,3
57106,106
84723,1
57107,20
84726,4
57108,66
84725,5
84720,57
57103,197
84722,3
57104,54
84721,81
72727,21
72744,10
72745,49
72740,23
57110,53
84713,12
84715,2
72739,1
72738,5
72758,108
96725,4
72756,116
96727,2
72753,36
96720,39
72751,30
96722,3
84738,45
84746,2
84745,8
84747,2
84742,3
84741,20
84744,1
84743,1
84740,3
69101,83
96717,3
96719,3
72768,4
72769,1
96716,4
72764,113
72762,88
96712,5
72761,54
84729,1
84735,3
84734,1
84737,69
84730,1
96706,73
96707,40
96708,10
69127,3
70116,31
96746,12
70115,74
70118,85
96748,2
70117,89
96749,22
70112,7
96743,16
69129,5
70114,61
72773,3
96744,34
70113,12
72774,20
96740,42
96741,9
84767,1
84765,20
84760,5
84762,11
84761,12
69123,3
69121,1
69120,2
69138,13
70127,58
70126,80
70129,18
96737,9
70128,89
96738,13
70123,68
96731,1
70122,130
96732,14
70125,51
70124,75
96734,38
70121,33
96730,1
84757,7
84759,8
84752,2
84755,2
84754,15
69130,16
84751,3
96728,1
69133,2
70119,96
96729,1
69131,1
69149,1
94105,92
96768,14
94104,1
69147,3
94103,108
69146,3
94102,89
94109,147
94108,19
96765,1
94107,128
96766,10
70130,38
96760,1
96761,22
96762,1
70131,83
96763,1
69141,1
69140,3
84781,3
84783,5
69145,14
69144,1
69143,2
84780,102
96753,25
96754,1
96755,2
96756,3
96752,1
84779,1
84774,6
69152,1
69151,4
84770,143
84773,4
69156,3
69155,2
69154,2
69153,9
23966,8
47933,84
23967,1
23968,2
47932,8
47930,4
23960,2
08329,3
23962,1
08327,3
23964,3
08328,5
60901,87
59922,6
60911,4
08326,7
35954,17
60910,1
08323,3
35953,16
08324,2
35952,12
59923,22
08321,2
35951,34
08322,42
35950,48
59920,2
11980,10
35959,18
35958,4
59925,2
35957,25
59928,2
35956,20
59927,1
47922,6
47923,11
72901,49
47920,4
47921,1
60919,2
23970,17
60918,1
47928,5
47929,1
08318,38
47926,4
60915,29
08319,3
23974,9
60914,72
08316,1
08317,3
08314,1
60922,3
59932,7
60921,2
08312,46
59935,8
59934,2
08310,6
08311,5
59931,1
59930,5
59937,31
59936,2
23944,12
23947,8
47917,1
60928,1
47918,9
60927,5
08349,4
23942,2
60924,6
60933,3
08348,1
08345,4
11968,37
08346,2
11967,69
60930,2
08343,17
08344,23
08341,5
72908,25
08340,2
11960,5
11962,3
72904,34
11961,32
11964,5
11963,19
72903,46
47901,9
72923,6
23958,4
72921,33
23959,1
47909,127
47906,133
23950,5
47907,2
60938,2
47904,56
47905,104
60936,17
60935,8
23954,2
11977,10
11976,11
60942,6
11978,15
60941,2
08332,105
60940,12
08330,97
11971,10
11972,3
72916,29
11975,3
23922,2
72933,12
23923,1
72934,3
23924,15
72932,3
23927,13
60949,2
60948,2
23920,5
60946,1
23921,2
11944,9
60955,4
60954,14
11946,33
60953,8
60952,1
11948,2
60951,1
11947,1
60950,34
57301,32
11949,40
23919,11
72928,1
11940,15
72927,15
11942,33
11941,8
72944,3
72945,1
23936,11
72943,4
23937,1
72940,4
72941,12
60959,2
23930,13
60958,6
60957,25
11955,4
57314,1
60966,5
11954,16
57315,3
11957,5
60964,13
60963,3
11959,6
60962,2
11958,1
57311,2
60961,2
57312,2
60960,2
57313,1
35907,34
35906,27
35905,25
11951,41
35904,42
72937,4
11950,41
35903,42
57319,1
72938,2
11953,34
35902,1
72935,1
11952,18
35901,36
72936,33
23901,28
72956,99
69301,42
72951,3
72952,6
60969,1
60967,1
57325,5
08302,97
60974,1
60973,1
57322,1
60970,19
72949,27
72946,6
72947,11
23915,2
23917,5
70301,98
57330,1
11933,16
11932,1
11935,7
11934,20
57339,2
11937,57
11939,3
57334,1
72959,7
11930,8
72958,10
45358,1
45356,85
45352,1
45347,12
45346,6
45342,98
45345,13
45344,49
45341,10
45336,2
45335,24
45338,13
47997,1
45337,6
45332,1
45331,50
45334,7
47993,12
45333,6
47994,3
33351,158
45339,2
47991,5
47992,1
47990,2
45325,4
45324,113
47989,3
45327,27
45326,2
47987,10
45321,2
45320,55
45323,14
45322,64
45328,1
47980,3
47981,2
45314,6
47977,4
47978,28
45316,1
47975,3
45315,22
45310,1
47974,6
45312,4
47971,8
45311,18
35990,1
45318,18
45317,3
45319,1
33334,212
33332,72
33330,106
33331,184
08361,77
47970,5
08360,132
45303,10
47966,3
45302,3
45305,27
47964,1
45304,18
47965,2
47963,4
47960,42
35980,4
45306,3
45309,32
47968,3
45308,12
47969,1
33325,161
35988,5
33326,223
35987,2
33323,162
35986,18
33324,244
33321,297
35984,3
33322,269
35983,11
08353,2
35981,7
08350,2
33327,155
33328,191
35989,4
47955,4
47954,5
47951,7
47952,5
47950,1
47959,9
47957,8
33314,73
33315,103
35976,60
33312,346
35975,1
33313,157
35974,4
59901,120
35973,3
33311,279
35972,2
35971,6
33319,282
33316,97
35979,3
33317,212
35978,7
47944,8
47943,1
47940,6
47941,6
47948,7
47949,4
47946,7
33303,1
35966,7
59911,17
33304,163
59910,1
33301,156
35963,2
59912,41
35962,9
35961,7
35960,28
59919,2
33309,267
33308,341
59914,1
33305,115
35968,7
59917,9
33306,30
35967,34
94235,1
45255,64
21286,62
45251,61
45252,7
45248,79
45247,57
45249,41
45244,81
45243,53
45246,35
45245,55
45240,89
45242,60
45241,65
72857,3
72854,2
96825,28
69201,6
72855,11
96826,5
72853,6
96821,16
72851,1
96822,16
57221,1
57226,3
11901,36
57223,1
57225,3
96816,26
96817,16
72847,5
96818,12
96819,13
96813,12
72865,2
96814,7
96815,13
72863,3
69217,3
72860,1
57231,2
57232,1
57237,4
57234,3
57235,2
69210,7
72858,3
57242,1
57243,1
57248,3
57249,1
82201,12
57247,1
57252,9
57262,4
57263,2
57265,1
57260,1
82223,2
57268,1
57269,1
82225,6
82221,1
57273,1
57274,4
57276,3
57272,1
82215,2
57279,1
82213,2
82214,1
82244,4
82240,27
33413,124
33414,449
33411,630
33412,225
33410,388
33417,194
33418,513
33415,220
33403,84
33401,198
33408,220
33409,146
33406,165
33407,188
33404,215
33405,128
21402,1
21401,111
21409,59
21405,3
21403,68
57401,56
08406,67
08402,42
08403,6
08401,75
57427,1
57422,1
70401,61
70403,72
57430,2
57435,2
57437,1
57438,1
57432,2
57442,6
57445,3
82401,16
70426,11
70420,31
70422,23
57451,3
57456,2
33493,11
33498,160
33496,259
33483,169
33480,146
33486,190
33487,280
33484,306
45459,86
45458,100
33471,17
33472,247
33470,284
33477,224
33478,123
33476,11
33473,171
33474,1
33460,211
33461,164
45449,61
33469,237
33467,602
33462,250
33463,386
45440,63
45434,43
45431,69
45430,19
45432,35
45439,26
33458,492
33455,247
33456,1
45424,179
45426,36
45420,82
45429,63
33446,418
33444,133
33445,305
33442,242
33440,80
33441,197
33449,137
45415,43
45414,62
45410,53
45417,59
45416,16
45419,47
33435,260
33436,416
33433,388
33434,232
33431,140
33432,201
33430,28
33437,519
33438,2
45402,25
45404,31
45403,47
45409,19
45406,69
45405,52
33424,1
33428,288
33426,189
70397,3
70394,23
70395,14
70390,21
70392,17
45390,9
45387,15
45388,1
45383,16
45382,4
45385,104
45384,2
45381,9
45380,8
45377,34
45371,71
45373,108
45370,11
45369,10
45368,10
45365,78
45360,1
45362,2
57342,4
57348,1
57349,2
57345,1
82301,20
69336,8
69334,10
69339,4
69337,15
57350,35
57353,1
57355,2
57356,2
69347,3
94303,131
69345,2
94301,75
94306,74
94305,4
69348,4
94304,3
57362,5
57369,3
82325,2
82327,1
57365,3
82321,4
57366,2
69343,8
69341,132
69340,1
69358,17
69357,37
70346,25
69356,9
69355,1
70343,11
70342,8
70345,32
70344,20
57373,2
57374,1
70341,8
57370,2
57376,2
69350,2
70339,21
69352,3
69351,1
70358,11
70357,5
70359,24
70354,10
70353,7
70356,6
70355,2
57383,2
57385,1
57380,4
57382,2
69361,156
69360,2
69365,1
70364,80
70360,64
70363,69
82329,2
82336,2
82334,1
82331,7
70377,9
70372,6
70374,22
70373,20
70380,55
21545,3
21541,9
33534,107
57501,28
08562,5
08560,8
33538,28
21555,3
45503,86
45502,51
21550,28
45505,49
45504,38
08558,33
08559,6
21557,2
45506,29
33523,107
08554,14
33521,1
08555,2
08553,2
08550,85
08551,11
33527,75
33525,127
21521,6
21520,3
21529,3
21524,1
33513,56
33510,216
33511,398
57520,1
57522,1
57528,6
33514,7
70501,58
21532,17
70503,65
21531,4
21530,6
21539,7
21538,3
21536,7
57534,2
57536,1
57532,6
57533,4
70512,32
70514,3
70513,1
70510,57
08527,157
08528,2
08525,14
21502,104
82501,29
08520,84
57543,1
57544,1
70508,132
70507,57
70506,100
70525,46
70520,47
08518,28
57551,3
08514,16
08515,25
08512,26
08510,18
08511,1
57559,1
70516,7
70515,10
70518,50
70517,79
70534,2
94501,173
70533,27
70535,42
94505,109
70532,6
94503,79
70531,3
94502,63
57560,2
82516,2
57567,2
82523,3
08542,6
57564,1
82520,32
08540,126
70526,43
70529,37
70528,9
70544,20
70546,28
70541,2
70543,8
70542,9
57570,1
08536,72
08534,42
08535,18
57579,3
82513,5
08533,19
08530,42
82510,1
70538,34
70537,2
33592,48
33598,223
33596,263
33597,43
33594,307
33585,8
33584,175
33570,262
33578,437
33579,488
33576,91
33572,343
33573,424
33567,70
33565,111
33566,141
33563,132
33569,265
21562,6
21561,9
33556,404
33558,264
33559,91
33545,269
33543,480
33544,256
33541,157
33542,150
33540,75
33549,138
33547,214
33548,62
70435,71
94402,103
94401,107
70437,28
70436,1
70431,11
70433,109
94404,132
94403,151
57461,2
57468,1
57469,3
82426,5
82420,1
82421,1
82423,1
70427,66
70446,18
70445,41
70448,99
70447,62
70442,1
70441,5
70444,24
70443,21
57472,3
57474,1
57470,1
57479,2
82414,40
82410,3
82412,2
70438,48
70456,5
70458,160
70453,7
70452,33
70455,6
70454,125
70450,4
08505,61
08501,23
08502,40
82442,1
82443,6
82440,1
82441,1
70449,11
70464,1
70466,24
70460,75
70462,13
70461,131
82435,20
82431,7
82432,1
70471,71
J5T 2X3,1
18014,21
21666,36
18015,83
21665,3
21664,3
18017,91
21663,8
45634,2
21662,3
18011,12
21661,12
21660,17
45631,22
18013,48
45630,4
06029,57
21669,1
21668,4
21667,3
45638,57
06024,2
06027,7
06026,21
57625,2
06021,9
06023,7
57620,1
18018,83
57626,2
21677,5
45621,1
45623,7
70601,76
21673,15
21672,1
21671,2
45620,2
45629,6
18020,71
06018,8
21679,4
45628,13
06019,44
21678,5
57633,1
06013,42
06016,24
06010,191
57638,2
33647,585
70611,67
21643,49
45613,6
21641,1
45612,9
21640,5
45619,15
21649,3
21648,3
21647,1
45614,10
21645,2
45616,1
33634,116
82601,71
06043,26
06042,70
57641,1
70607,79
06040,122
33637,107
57649,1
33635,128
70605,79
21655,15
21654,4
21652,1
45601,114
21651,10
21650,1
21659,6
06039,6
21658,10
